date,campus,meal,weather,count
2024-04-30,kilyos,lunch,14.84,54
2024-05-01,kilyos,lunch,14.34,141
2024-05-02,kilyos,lunch,15.64,20
2024-05-03,kilyos,lunch,17.67,104
2024-05-04,kilyos,lunch,14.29,115
2024-05-05,kilyos,lunch,14.77,116
2024-05-06,kilyos,lunch,15.27,55
2024-05-07,kilyos,lunch,22.95,88
2024-05-08,kilyos,lunch,18.77,89
2024-05-09,kilyos,lunch,16.06,101
2024-05-10,kilyos,lunch,16.02,94
2024-05-11,kilyos,lunch,15.77,116
2024-05-12,kilyos,lunch,17.61,69
2024-05-13,kilyos,lunch,13.56,60
2024-05-14,kilyos,lunch,15.16,98
2024-05-15,kilyos,lunch,15.72,87
2024-05-16,kilyos,lunch,15.66,100
2024-05-17,kilyos,lunch,16.44,93
2024-05-18,kilyos,lunch,17.47,119
2024-05-19,kilyos,lunch,15.94,120
2024-05-20,kilyos,lunch,17.17,127
2024-05-21,kilyos,lunch,17.81,95
2024-05-22,kilyos,lunch,18.56,61
2024-05-23,kilyos,lunch,17.84,111
2024-05-24,kilyos,lunch,19.02,89
2024-05-25,kilyos,lunch,19.48,84
2024-05-26,kilyos,lunch,18.48,116
2024-05-27,kilyos,lunch,17.34,92
2024-05-28,kilyos,lunch,18.52,98
2024-05-29,kilyos,lunch,22.52,8
2024-05-30,kilyos,lunch,24.55,121
2024-05-31,kilyos,lunch,27.45,113
2024-06-01,kilyos,lunch,29.34,92
2024-06-02,kilyos,lunch,27.52,81
2024-06-03,kilyos,lunch,26.22,91
2024-06-04,kilyos,lunch,24.69,78
2024-06-05,kilyos,lunch,25.48,87
2024-06-06,kilyos,lunch,24.55,79
2024-06-07,kilyos,lunch,23.98,54
2024-06-08,kilyos,lunch,24.27,41
2024-06-09,kilyos,lunch,24.84,37
2024-06-10,kilyos,lunch,25.48,25
2024-06-11,kilyos,lunch,35.62,31
2024-06-12,kilyos,lunch,27.05,28
2024-06-13,kilyos,lunch,26.44,14
2024-06-14,kilyos,lunch,24.14,15
2024-06-15,kilyos,lunch,22.95,6
2024-06-16,kilyos,lunch,24.98,8
2024-06-17,kilyos,lunch,25.48,9
2024-06-18,kilyos,lunch,25.14,0
2024-06-19,kilyos,lunch,25.06,0
2024-06-20,kilyos,lunch,25.55,0
2024-06-21,kilyos,lunch,25.27,0
2024-06-22,kilyos,lunch,24.31,0
2024-06-23,kilyos,lunch,24.69,8
2024-06-24,kilyos,lunch,25.31,16
2024-06-25,kilyos,lunch,25.42,17
2024-06-26,kilyos,lunch,25.22,14
2024-06-27,kilyos,lunch,24.69,22
2024-06-28,kilyos,lunch,25.19,14
2024-06-29,kilyos,lunch,25.31,7
2024-06-30,kilyos,lunch,26.31,12
2024-01-01,kilyos,dinner,13.59,180
2024-01-02,kilyos,dinner,8.49,110
2024-01-03,kilyos,dinner,12.52,150
2024-01-04,kilyos,dinner,13.31,116
2024-01-05,kilyos,dinner,10.97,105
2024-01-06,kilyos,dinner,12.84,1
2024-01-07,kilyos,dinner,13.74,119
2024-01-08,kilyos,dinner,7.96,118
2024-01-09,kilyos,dinner,5.62,85
2024-01-10,kilyos,dinner,4.07,136
2024-01-11,kilyos,dinner,3.66,75
2024-01-12,kilyos,dinner,3.84,65
2024-01-13,kilyos,dinner,2.34,39
2024-01-14,kilyos,dinner,4.72,39
2024-01-15,kilyos,dinner,10.41,29
2024-01-16,kilyos,dinner,8.49,22
2024-01-17,kilyos,dinner,7.82,32
2024-01-18,kilyos,dinner,14.39,15
2024-01-19,kilyos,dinner,14.74,20
2024-01-20,kilyos,dinner,5.02,29
2024-01-21,kilyos,dinner,5.96,25
2024-01-22,kilyos,dinner,6.24,16
2024-01-23,kilyos,dinner,6.92,8
2024-01-24,kilyos,dinner,5.94,14
2024-01-25,kilyos,dinner,7.62,7
2024-01-26,kilyos,dinner,5.76,10
2024-01-27,kilyos,dinner,5.79,13
2024-01-28,kilyos,dinner,4.22,13
2024-01-29,kilyos,dinner,4.19,12
2024-01-30,kilyos,dinner,5.44,11
2024-01-31,kilyos,dinner,6.34,14
2024-02-01,kilyos,dinner,2.99,0
2024-02-02,kilyos,dinner,6.84,0
2024-02-03,kilyos,dinner,4.64,0
2024-02-04,kilyos,dinner,8.72,0
2024-02-05,kilyos,dinner,13.64,15
2024-02-06,kilyos,dinner,13.37,19
2024-02-07,kilyos,dinner,15.02,27
2024-02-08,kilyos,dinner,14.06,25
2024-02-09,kilyos,dinner,13.72,38
2024-02-10,kilyos,dinner,15.74,68
2024-02-11,kilyos,dinner,14.47,88
2024-02-12,kilyos,dinner,11.81,71
2024-02-13,kilyos,dinner,8.47,70
2024-02-14,kilyos,dinner,8.22,76
2024-02-15,kilyos,dinner,7.29,76
2024-02-16,kilyos,dinner,6.86,98
2024-02-17,kilyos,dinner,6.54,116
2024-02-18,kilyos,dinner,4.66,151
2024-02-19,kilyos,dinner,6.59,98
2024-02-20,kilyos,dinner,6.02,0
2024-02-21,kilyos,dinner,5.34,0
2024-02-22,kilyos,dinner,7.02,81
2024-02-23,kilyos,dinner,12.14,6
2024-02-24,kilyos,dinner,12.27,82
2024-02-25,kilyos,dinner,12.22,151
2024-02-26,kilyos,dinner,8.16,72
2024-02-27,kilyos,dinner,7.22,82
2024-02-28,kilyos,dinner,7.69,83
2024-02-29,kilyos,dinner,7.59,55
2024-03-01,kilyos,dinner,7.79,80
2024-03-02,kilyos,dinner,7.82,77
2024-03-03,kilyos,dinner,6.69,133
2024-03-04,kilyos,dinner,6.76,103
2024-03-05,kilyos,dinner,8.66,81
2024-03-06,kilyos,dinner,7.26,49
2024-03-07,kilyos,dinner,7.16,76
2024-03-08,kilyos,dinner,6.72,1
2024-03-09,kilyos,dinner,5.72,0
2024-03-10,kilyos,dinner,6.42,62
2024-03-11,kilyos,dinner,10.97,87
2024-03-12,kilyos,dinner,12.52,98
2024-03-13,kilyos,dinner,9.72,115
2024-03-14,kilyos,dinner,8.97,91
2024-03-15,kilyos,dinner,5.62,109
2024-03-16,kilyos,dinner,7.46,145
2024-03-17,kilyos,dinner,7.74,61
2024-03-18,kilyos,dinner,8.14,112
2024-03-19,kilyos,dinner,9.24,81
2024-03-20,kilyos,dinner,6.59,93
2024-03-21,kilyos,dinner,6.79,83
2024-03-22,kilyos,dinner,6.39,100
2024-03-23,kilyos,dinner,7.16,123
2024-03-24,kilyos,dinner,12.54,144
2024-03-25,kilyos,dinner,7.96,107
2024-03-26,kilyos,dinner,10.14,94
2024-03-27,kilyos,dinner,14.12,98
2024-03-28,kilyos,dinner,17.02,105
2024-03-29,kilyos,dinner,16.17,63
2024-03-30,kilyos,dinner,16.36,120
2024-03-31,kilyos,dinner,18.22,121
2024-04-01,kilyos,dinner,19.3,99
2024-04-02,kilyos,dinner,20.23,65
2024-04-03,kilyos,dinner,13.34,71
2024-04-04,kilyos,dinner,10.49,60
2024-04-05,kilyos,dinner,12.69,37
2024-04-06,kilyos,dinner,13.49,56
2024-04-07,kilyos,dinner,11.47,43
2024-04-08,kilyos,dinner,11.37,27
2024-04-09,kilyos,dinner,12.16,21
2024-04-10,kilyos,dinner,11.37,25
2024-04-11,kilyos,dinner,12.77,30
2024-04-12,kilyos,dinner,12.97,22
2024-04-13,kilyos,dinner,12.77,34
2024-04-14,kilyos,dinner,14.84,79
2024-04-15,kilyos,dinner,18.72,49
2024-04-16,kilyos,dinner,21.19,50
2024-04-17,kilyos,dinner,19.56,83
2024-04-18,kilyos,dinner,12.66,62
2024-04-19,kilyos,dinner,12.39,67
2024-04-20,kilyos,dinner,11.09,100
2024-04-21,kilyos,dinner,12.74,0
2024-04-22,kilyos,dinner,13.41,0
2024-04-23,kilyos,dinner,14.49,0
2024-04-24,kilyos,dinner,17.67,0
2024-04-25,kilyos,dinner,18.77,4
2024-04-26,kilyos,dinner,13.02,65
2024-04-27,kilyos,dinner,13.09,116
2024-04-28,kilyos,dinner,13.79,0
2024-04-29,kilyos,dinner,13.29,89
2024-04-30,kilyos,dinner,13.99,50
2024-05-01,kilyos,dinner,13.14,78
2024-05-02,kilyos,dinner,14.02,51
2024-05-03,kilyos,dinner,14.97,69
2024-05-04,kilyos,dinner,13.09,86
2024-05-05,kilyos,dinner,11.87,103
2024-05-06,kilyos,dinner,12.37,59
2024-05-07,kilyos,dinner,17.31,75
2024-05-08,kilyos,dinner,14.91,38
2024-05-09,kilyos,dinner,14.44,79
2024-05-10,kilyos,dinner,14.49,69
2024-05-11,kilyos,dinner,12.74,91
2024-05-12,kilyos,dinner,13.91,114
2024-05-13,kilyos,dinner,12.27,59
2024-05-14,kilyos,dinner,12.34,93
2024-05-15,kilyos,dinner,12.91,45
2024-05-16,kilyos,dinner,13.99,56
2024-05-17,kilyos,dinner,14.29,60
2024-05-18,kilyos,dinner,14.64,111
2024-05-19,kilyos,dinner,14.81,62
2024-05-20,kilyos,dinner,15.39,91
2024-05-21,kilyos,dinner,15.29,112
2024-05-22,kilyos,dinner,15.89,62
2024-05-23,kilyos,dinner,15.62,73
2024-05-24,kilyos,dinner,16.64,121
2024-05-25,kilyos,dinner,16.64,65
2024-05-26,kilyos,dinner,15.97,147
2024-05-27,kilyos,dinner,15.41,80
2024-05-28,kilyos,dinner,15.62,75
2024-05-29,kilyos,dinner,19.22,69
2024-05-30,kilyos,dinner,20.3,70
2024-05-31,kilyos,dinner,22.6,90
2024-06-01,kilyos,dinner,23.8,112
2024-06-02,kilyos,dinner,22.56,110
2024-06-03,kilyos,dinner,22.3,62
2024-06-04,kilyos,dinner,24.56,74
2024-06-05,kilyos,dinner,22.4,37
2024-06-06,kilyos,dinner,21.98,49
2024-06-07,kilyos,dinner,21.44,52
2024-06-08,kilyos,dinner,21.72,22
2024-06-09,kilyos,dinner,21.92,22
2024-06-10,kilyos,dinner,23.14,10
2024-06-11,kilyos,dinner,30.02,9
2024-06-12,kilyos,dinner,24.19,8
2024-06-13,kilyos,dinner,24.06,9
2024-06-14,kilyos,dinner,20.02,8
2024-06-15,kilyos,dinner,21.1,6
2024-06-16,kilyos,dinner,22.05,10
2024-06-17,kilyos,dinner,22.1,5
2024-06-18,kilyos,dinner,22.72,0
2024-06-19,kilyos,dinner,22.44,0
2024-06-20,kilyos,dinner,22.98,0
2024-06-21,kilyos,dinner,23.06,0
2024-06-22,kilyos,dinner,22.4,6
2024-06-23,kilyos,dinner,22.6,6
2024-06-24,kilyos,dinner,22.69,16
2024-06-25,kilyos,dinner,22.73,1
2024-06-26,kilyos,dinner,23.06,2
2024-06-27,kilyos,dinner,22.36,2
2024-06-28,kilyos,dinner,23.44,1
2024-06-29,kilyos,dinner,23.4,9
2024-06-30,kilyos,dinner,23.45,1
2024-01-01,kandilli,breakfast,12.41,13
2024-01-02,kandilli,breakfast,13.77,63
2024-01-03,kandilli,breakfast,12.69,81
2024-01-04,kandilli,breakfast,13.81,44
2024-01-05,kandilli,breakfast,12.22,28
2024-01-06,kandilli,breakfast,12.49,48
2024-01-07,kandilli,breakfast,11.72,45
2024-01-08,kandilli,breakfast,12.87,41
2024-01-09,kandilli,breakfast,2.19,66
2024-01-10,kandilli,breakfast,4.02,57
2024-01-11,kandilli,breakfast,4.99,30
2024-01-12,kandilli,breakfast,4.52,42
2024-01-13,kandilli,breakfast,2.24,30
2024-01-14,kandilli,breakfast,4.26,29
2024-01-15,kandilli,breakfast,8.6,28
2024-01-16,kandilli,breakfast,11.41,33
2024-01-17,kandilli,breakfast,9.12,18
2024-01-18,kandilli,breakfast,13.34,7
2024-01-19,kandilli,breakfast,13.54,11
2024-01-20,kandilli,breakfast,7.64,8
2024-01-21,kandilli,breakfast,5.76,4
2024-01-22,kandilli,breakfast,5.84,0
2024-01-23,kandilli,breakfast,6.36,0
2024-01-24,kandilli,breakfast,6.49,2
2024-01-25,kandilli,breakfast,6.92,5
2024-01-26,kandilli,breakfast,7.52,5
2024-01-27,kandilli,breakfast,6.64,5
2024-01-28,kandilli,breakfast,5.22,3
2024-01-29,kandilli,breakfast,3.82,5
2024-01-30,kandilli,breakfast,4.66,7
2024-01-31,kandilli,breakfast,5.94,8
2024-02-01,kandilli,breakfast,7.26,6
2024-02-02,kandilli,breakfast,6.69,5
2024-02-03,kandilli,breakfast,7.39,2
2024-02-04,kandilli,breakfast,8.52,4
2024-02-05,kandilli,breakfast,10.1,3
2024-02-06,kandilli,breakfast,14.06,16
2024-02-07,kandilli,breakfast,13.89,13
2024-02-08,kandilli,breakfast,15.47,12
2024-02-09,kandilli,breakfast,13.79,15
2024-02-10,kandilli,breakfast,14.39,22
2024-02-11,kandilli,breakfast,15.66,30
2024-02-12,kandilli,breakfast,16.31,46
2024-02-13,kandilli,breakfast,12.34,60
2024-02-14,kandilli,breakfast,9.79,40
2024-02-15,kandilli,breakfast,6.69,41
2024-02-16,kandilli,breakfast,7.52,29
2024-02-17,kandilli,breakfast,7.09,49
2024-02-18,kandilli,breakfast,6.59,55
2024-02-19,kandilli,breakfast,7.72,35
2024-02-20,kandilli,breakfast,8.29,55
2024-02-21,kandilli,breakfast,8.47,32
2024-02-22,kandilli,breakfast,9.74,41
2024-02-23,kandilli,breakfast,11.97,30
2024-02-24,kandilli,breakfast,15.31,53
2024-02-25,kandilli,breakfast,16.64,54
2024-02-26,kandilli,breakfast,14.16,37
2024-02-27,kandilli,breakfast,11.34,40
2024-02-28,kandilli,breakfast,11.49,35
2024-02-29,kandilli,breakfast,12.04,36
2024-03-01,kandilli,breakfast,13.04,22
2024-03-02,kandilli,breakfast,10.72,56
2024-03-03,kandilli,breakfast,9.66,47
2024-03-04,kandilli,breakfast,12.04,35
2024-03-05,kandilli,breakfast,14.09,44
2024-03-06,kandilli,breakfast,8.19,52
2024-03-07,kandilli,breakfast,9.99,30
2024-03-08,kandilli,breakfast,6.96,16
2024-03-09,kandilli,breakfast,6.94,47
2024-03-10,kandilli,breakfast,10.04,50
2024-03-11,kandilli,breakfast,14.27,15
2024-03-12,kandilli,breakfast,14.24,17
2024-03-13,kandilli,breakfast,12.59,15
2024-03-14,kandilli,breakfast,12.22,20
2024-03-15,kandilli,breakfast,7.84,11
2024-03-16,kandilli,breakfast,8.84,24
2024-03-17,kandilli,breakfast,11.12,27
2024-03-18,kandilli,breakfast,11.91,17
2024-03-19,kandilli,breakfast,14.22,15
2024-03-20,kandilli,breakfast,5.79,19
2024-03-21,kandilli,breakfast,8.81,19
2024-03-22,kandilli,breakfast,7.74,21
2024-03-23,kandilli,breakfast,10.56,26
2024-03-24,kandilli,breakfast,12.06,16
2024-03-25,kandilli,breakfast,14.34,26
2024-03-26,kandilli,breakfast,12.09,19
2024-03-27,kandilli,breakfast,16.02,19
2024-03-28,kandilli,breakfast,20.47,21
2024-03-29,kandilli,breakfast,18.42,21
2024-03-30,kandilli,breakfast,21.1,19
2024-03-31,kandilli,breakfast,20.73,15
2024-04-01,kandilli,breakfast,20.02,15
2024-04-02,kandilli,breakfast,21.77,15
2024-04-03,kandilli,breakfast,15.81,19
2024-04-04,kandilli,breakfast,18.1,18
2024-04-05,kandilli,breakfast,17.72,13
2024-04-06,kandilli,breakfast,18.92,6
2024-04-07,kandilli,breakfast,11.79,8
2024-04-08,kandilli,breakfast,14.84,3
2024-04-09,kandilli,breakfast,16.23,2
2024-04-10,kandilli,breakfast,16.61,3
2024-04-11,kandilli,breakfast,17.02,5
2024-04-12,kandilli,breakfast,18.61,4
2024-04-13,kandilli,breakfast,19.31,9
2024-04-14,kandilli,breakfast,20.72,19
2024-04-15,kandilli,breakfast,21.6,20
2024-04-16,kandilli,breakfast,24.1,20
2024-04-17,kandilli,breakfast,20.06,30
2024-04-18,kandilli,breakfast,19.3,29
2024-04-19,kandilli,breakfast,14.49,26
2024-04-20,kandilli,breakfast,12.79,51
2024-04-21,kandilli,breakfast,14.97,55
2024-04-22,kandilli,breakfast,17.44,36
2024-04-23,kandilli,breakfast,17.31,26
2024-04-24,kandilli,breakfast,24.56,36
2024-04-25,kandilli,breakfast,21.8,31
2024-04-26,kandilli,breakfast,16.52,27
2024-04-27,kandilli,breakfast,16.48,53
2024-04-28,kandilli,breakfast,16.27,35
2024-04-29,kandilli,breakfast,14.04,37
2024-04-30,kandilli,breakfast,15.64,38
2024-05-01,kandilli,breakfast,14.19,36
2024-05-02,kandilli,breakfast,14.74,31
2024-05-03,kandilli,breakfast,16.97,36
2024-05-04,kandilli,breakfast,16.44,36
2024-05-05,kandilli,breakfast,15.69,34
2024-05-06,kandilli,breakfast,16.47,31
2024-05-07,kandilli,breakfast,19.05,41
2024-05-08,kandilli,breakfast,22.4,69
2024-05-09,kandilli,breakfast,17.48,31
2024-05-10,kandilli,breakfast,16.14,26
2024-05-11,kandilli,breakfast,14.06,22
2024-05-12,kandilli,breakfast,18.39,39
2024-05-13,kandilli,breakfast,11.89,24
2024-05-14,kandilli,breakfast,15.89,50
2024-05-15,kandilli,breakfast,16.97,45
2024-05-16,kandilli,breakfast,16.39,30
2024-05-17,kandilli,breakfast,16.55,28
2024-05-18,kandilli,breakfast,19.55,34
2024-05-19,kandilli,breakfast,19.64,34
2024-05-20,kandilli,breakfast,18.44,37
2024-05-21,kandilli,breakfast,19.61,39
2024-05-22,kandilli,breakfast,22.23,40
2024-05-23,kandilli,breakfast,19.47,52
2024-05-24,kandilli,breakfast,19.47,40
2024-05-25,kandilli,breakfast,21.06,39
2024-05-26,kandilli,breakfast,19.77,45
2024-05-27,kandilli,breakfast,17.6,44
2024-05-28,kandilli,breakfast,18.05,117
2024-05-29,kandilli,breakfast,22.05,38
2024-05-30,kandilli,breakfast,23.14,43
2024-05-31,kandilli,breakfast,25.48,26
2024-06-01,kandilli,breakfast,26.31,22
2024-06-02,kandilli,breakfast,29.06,16
2024-06-03,kandilli,breakfast,31.02,24
2024-06-04,kandilli,breakfast,31.77,18
2024-06-05,kandilli,breakfast,27.36,22
2024-06-06,kandilli,breakfast,27.05,20
2024-06-07,kandilli,breakfast,26.55,21
2024-06-08,kandilli,breakfast,25.1,7
2024-06-09,kandilli,breakfast,26.56,9
2024-06-10,kandilli,breakfast,29.19,4
2024-06-11,kandilli,breakfast,32.56,4
2024-06-12,kandilli,breakfast,31.3,0
2024-06-13,kandilli,breakfast,32.94,0
2024-06-14,kandilli,breakfast,28.98,0
2024-06-15,kandilli,breakfast,23.6,0
2024-06-16,kandilli,breakfast,25.77,0
2024-06-17,kandilli,breakfast,28.19,0
2024-06-18,kandilli,breakfast,27.02,0
2024-06-19,kandilli,breakfast,26.72,0
2024-06-20,kandilli,breakfast,26.69,0
2024-06-21,kandilli,breakfast,27.1,0
2024-06-22,kandilli,breakfast,25.45,2
2024-06-23,kandilli,breakfast,25.55,8
2024-06-24,kandilli,breakfast,25.69,15
2024-06-25,kandilli,breakfast,26.69,23
2024-06-26,kandilli,breakfast,25.8,28
2024-06-27,kandilli,breakfast,25.77,27
2024-06-28,kandilli,breakfast,25.06,26
2024-06-29,kandilli,breakfast,26.05,38
2024-06-30,kandilli,breakfast,27.1,29
2024-01-01,kandilli,lunch,14.34,162
2024-01-02,kandilli,lunch,12.39,171
2024-01-03,kandilli,lunch,13.94,231
2024-01-04,kandilli,lunch,15.22,106
2024-01-05,kandilli,lunch,13.87,167
2024-01-06,kandilli,lunch,14.64,39
2024-01-07,kandilli,lunch,13.81,220
2024-01-08,kandilli,lunch,13.94,153
2024-01-09,kandilli,lunch,3.79,357
2024-01-10,kandilli,lunch,3.96,205
2024-01-11,kandilli,lunch,4.57,167
2024-01-12,kandilli,lunch,4.16,162
2024-01-13,kandilli,lunch,3.09,115
2024-01-14,kandilli,lunch,5.22,35
2024-01-15,kandilli,lunch,11.04,176
2024-01-16,kandilli,lunch,9.52,122
2024-01-17,kandilli,lunch,11.62,83
2024-01-18,kandilli,lunch,13.89,78
2024-01-19,kandilli,lunch,16.23,112
2024-01-20,kandilli,lunch,5.34,17
2024-01-21,kandilli,lunch,5.64,10
2024-01-22,kandilli,lunch,5.26,73
2024-01-23,kandilli,lunch,7.26,67
2024-01-24,kandilli,lunch,6.02,51
2024-01-25,kandilli,lunch,8.54,52
2024-01-26,kandilli,lunch,7.86,46
2024-01-27,kandilli,lunch,7.82,7
2024-01-28,kandilli,lunch,5.36,3
2024-01-29,kandilli,lunch,4.14,73
2024-01-30,kandilli,lunch,5.11,57
2024-01-31,kandilli,lunch,6.29,77
2024-02-01,kandilli,lunch,7.24,60
2024-02-02,kandilli,lunch,7.84,84
2024-02-03,kandilli,lunch,8.54,17
2024-02-04,kandilli,lunch,8.56,28
2024-02-05,kandilli,lunch,13.64,61
2024-02-06,kandilli,lunch,15.79,76
2024-02-07,kandilli,lunch,16.06,96
2024-02-08,kandilli,lunch,17.05,110
2024-02-09,kandilli,lunch,15.87,108
2024-02-10,kandilli,lunch,16.47,52
2024-02-11,kandilli,lunch,17.19,145
2024-02-12,kandilli,lunch,16.14,186
2024-02-13,kandilli,lunch,14.12,146
2024-02-14,kandilli,lunch,8.84,173
2024-02-15,kandilli,lunch,6.34,212
2024-02-16,kandilli,lunch,7.09,134
2024-02-17,kandilli,lunch,7.34,157
2024-02-18,kandilli,lunch,6.99,98
2024-02-19,kandilli,lunch,7.89,147
2024-02-20,kandilli,lunch,9.04,111
2024-02-21,kandilli,lunch,10.44,186
2024-02-22,kandilli,lunch,11.54,114
2024-02-23,kandilli,lunch,15.39,228
2024-02-24,kandilli,lunch,17.23,218
2024-02-25,kandilli,lunch,18.3,119
2024-02-26,kandilli,lunch,14.62,151
2024-02-27,kandilli,lunch,12.44,88
2024-02-28,kandilli,lunch,12.79,210
2024-02-29,kandilli,lunch,15.37,164
2024-03-01,kandilli,lunch,16.52,169
2024-03-02,kandilli,lunch,13.91,181
2024-03-03,kandilli,lunch,10.91,144
2024-03-04,kandilli,lunch,15.24,137
2024-03-05,kandilli,lunch,12.14,153
2024-03-06,kandilli,lunch,8.76,190
2024-03-07,kandilli,lunch,11.62,204
2024-03-08,kandilli,lunch,6.74,160
2024-03-09,kandilli,lunch,8.47,126
2024-03-10,kandilli,lunch,12.12,81
2024-03-11,kandilli,lunch,17.22,95
2024-03-12,kandilli,lunch,15.84,65
2024-03-13,kandilli,lunch,13.31,34
2024-03-14,kandilli,lunch,14.19,65
2024-03-15,kandilli,lunch,9.62,84
2024-03-16,kandilli,lunch,10.99,40
2024-03-17,kandilli,lunch,12.02,73
2024-03-18,kandilli,lunch,15.02,70
2024-03-19,kandilli,lunch,14.37,79
2024-03-20,kandilli,lunch,6.46,104
2024-03-21,kandilli,lunch,10.29,65
2024-03-22,kandilli,lunch,8.47,106
2024-03-23,kandilli,lunch,11.64,121
2024-03-24,kandilli,lunch,14.59,99
2024-03-25,kandilli,lunch,7.99,59
2024-03-26,kandilli,lunch,13.24,89
2024-03-27,kandilli,lunch,21.27,119
2024-03-28,kandilli,lunch,19.47,65
2024-03-29,kandilli,lunch,21.94,112
2024-03-30,kandilli,lunch,25.1,104
2024-03-31,kandilli,lunch,22.95,81
2024-04-01,kandilli,lunch,23.52,65
2024-04-02,kandilli,lunch,24.81,88
2024-04-03,kandilli,lunch,18.31,86
2024-04-04,kandilli,lunch,17.84,89
2024-04-05,kandilli,lunch,19.94,95
2024-04-06,kandilli,lunch,19.67,24
2024-04-07,kandilli,lunch,15.06,18
2024-04-08,kandilli,lunch,15.31,14
2024-04-09,kandilli,lunch,16.72,20
2024-04-10,kandilli,lunch,16.22,17
2024-04-11,kandilli,lunch,18.11,7
2024-04-12,kandilli,lunch,19.06,19
2024-04-13,kandilli,lunch,19.02,43
2024-04-14,kandilli,lunch,23.06,83
2024-04-15,kandilli,lunch,23.94,108
2024-04-16,kandilli,lunch,26.48,143
2024-04-17,kandilli,lunch,25.64,127
2024-04-18,kandilli,lunch,15.34,86
2024-04-19,kandilli,lunch,13.64,137
2024-04-20,kandilli,lunch,13.44,180
2024-04-21,kandilli,lunch,18.52,194
2024-04-22,kandilli,lunch,20.11,161
2024-04-23,kandilli,lunch,18.86,230
2024-04-24,kandilli,lunch,25.69,149
2024-04-25,kandilli,lunch,23.8,172
2024-04-26,kandilli,lunch,17.55,160
2024-04-27,kandilli,lunch,15.84,87
2024-04-28,kandilli,lunch,16.22,191
2024-04-29,kandilli,lunch,15.04,157
2024-04-30,kandilli,lunch,15.29,118
2024-05-01,kandilli,lunch,14.56,271
2024-05-02,kandilli,lunch,16.06,174
2024-05-03,kandilli,lunch,18.89,205
2024-05-04,kandilli,lunch,15.44,202
2024-05-05,kandilli,lunch,15.22,158
2024-05-06,kandilli,lunch,18.05,145
2024-05-07,kandilli,lunch,21.56,144
2024-05-08,kandilli,lunch,23.3,129
2024-05-09,kandilli,lunch,17.11,223
2024-05-10,kandilli,lunch,16.05,195
2024-05-11,kandilli,lunch,15.74,183
2024-05-12,kandilli,lunch,19.86,100
2024-05-13,kandilli,lunch,13.87,167
2024-05-14,kandilli,lunch,16.55,214
2024-05-15,kandilli,lunch,16.73,245
2024-05-16,kandilli,lunch,16.67,192
2024-05-17,kandilli,lunch,18.47,212
2024-05-18,kandilli,lunch,19.31,185
2024-05-19,kandilli,lunch,16.52,160
2024-05-20,kandilli,lunch,18.34,221
2024-05-21,kandilli,lunch,18.97,277
2024-05-22,kandilli,lunch,20.69,319
2024-05-23,kandilli,lunch,18.22,180
2024-05-24,kandilli,lunch,19.67,150
2024-05-25,kandilli,lunch,20.44,173
2024-05-26,kandilli,lunch,19.14,112
2024-05-27,kandilli,lunch,17.94,287
2024-05-28,kandilli,lunch,19.86,58
2024-05-29,kandilli,lunch,24.14,274
2024-05-30,kandilli,lunch,26.4,191
2024-05-31,kandilli,lunch,27.44,208
2024-06-01,kandilli,lunch,28.86,70
2024-06-02,kandilli,lunch,32.7,43
2024-06-03,kandilli,lunch,31.23,147
2024-06-04,kandilli,lunch,32.6,75
2024-06-05,kandilli,lunch,27.94,125
2024-06-06,kandilli,lunch,26.05,97
2024-06-07,kandilli,lunch,26.14,108
2024-06-08,kandilli,lunch,25.69,34
2024-06-09,kandilli,lunch,26.44,25
2024-06-10,kandilli,lunch,30.42,67
2024-06-11,kandilli,lunch,35.2,57
2024-06-12,kandilli,lunch,31.23,55
2024-06-13,kandilli,lunch,33.34,58
2024-06-14,kandilli,lunch,25.1,49
2024-06-15,kandilli,lunch,24.1,2
2024-06-16,kandilli,lunch,26.23,1
2024-06-17,kandilli,lunch,27.92,1
2024-06-18,kandilli,lunch,27.1,0
2024-06-19,kandilli,lunch,26.55,0
2024-06-20,kandilli,lunch,27.19,1
2024-06-21,kandilli,lunch,26.6,3
2024-06-22,kandilli,lunch,25.27,7
2024-06-23,kandilli,lunch,25.52,38
2024-06-24,kandilli,lunch,26.23,91
2024-06-25,kandilli,lunch,26.6,105
2024-06-26,kandilli,lunch,26.31,104
2024-06-27,kandilli,lunch,25.52,105
2024-06-28,kandilli,lunch,25.72,131
2024-06-29,kandilli,lunch,25.95,68
2024-06-30,kandilli,lunch,28.1,79
2024-01-01,kandilli,dinner,12.49,219
2024-01-02,kandilli,dinner,8.1,227
2024-01-03,kandilli,dinner,11.64,261
2024-01-04,kandilli,dinner,11.74,156
2024-01-05,kandilli,dinner,7.52,250
2024-01-06,kandilli,dinner,11.44,207
2024-01-07,kandilli,dinner,12.72,131
2024-01-08,kandilli,dinner,7.62,278
2024-01-09,kandilli,dinner,4.24,135
2024-01-10,kandilli,dinner,2.82,240
2024-01-11,kandilli,dinner,2.52,127
2024-01-12,kandilli,dinner,2.62,81
2024-01-13,kandilli,dinner,0.82,39
2024-01-14,kandilli,dinner,4.36,67
2024-01-15,kandilli,dinner,9.84,52
2024-01-16,kandilli,dinner,7.39,30
2024-01-17,kandilli,dinner,5.56,30
2024-01-18,kandilli,dinner,13.81,34
2024-01-19,kandilli,dinner,13.39,28
